ENSEMBL_GENE_ID,baseMean__NAFL+NASHF0vsCTRL,log2FoldChange__NAFL+NASHF0vsCTRL,pvalue__NAFL+NASHF0vsCTRL,padj__NAFL+NASHF0vsCTRL,baseMean__NASHF12vsNAFL+F0,log2FoldChange__NASHF12vsNAFL+F0,pvalue__NASHF12vsNAFL+F0,padj__NASHF12vsNAFL+F0,baseMean__NASHF34vsNAFL+F0,log2FoldChange__NASHF34vsNAFL+F0,pvalue__NASHF34vsNAFL+F0,padj__NASHF34vsNAFL+F0,external_gene_name
ENSG00000007341,244.6577084,-0.209107586,0.024686642,0.160474573,172,0.061844606,0.113644614,0.404828006,172,-0.07493628,0.186358631,0.361448475,ST7L
ENSG00000007350,1.863336454,-1.255940864,0.104064011,NA,1,-0.01725698,0.963706448,0.986461885,1,0.38041457,0.438634539,0.620274743,TKTL1
ENSG00000007372,30.25214432,-0.220727669,0.505186814,0.754778262,22,-0.045239689,0.729104689,0.901252207,24,0.131534331,0.393676241,0.580075754,PAX6
ENSG00000007376,63.69016288,0.25978549,0.101528949,0.346034881,51,-0.159803803,0.009971929,0.125910787,51,-0.203447275,0.01282686,0.060353142,RPUSD1
ENSG00000007384,47.35422537,-0.023987015,0.910367211,0.966075901,40,0.079967289,0.430017837,0.730046203,46,0.317635637,0.012005444,0.05778869,RHBDF1
ENSG00000007392,504.2823892,-0.126744567,0.09162039,0.327498118,347,-0.052414372,0.161433192,0.478369343,360,-0.104938175,0.106456335,0.252643612,LUC7L
ENSG00000007402,14.32933672,0.414829776,0.213993512,NA,12,0.020383409,0.866498661,0.955742541,11,-0.103068578,0.604680394,0.755087174,CACNA2D2
ENSG00000007516,85.87648405,-0.295646886,0.291906266,0.58696581,63,-0.249550025,0.024741398,0.19561259,70,-0.038670384,0.781866696,0.87606403,BAIAP3
ENSG00000007520,145.5350948,0.160412108,0.14003224,0.407252188,112,-0.038790389,0.407101913,0.715047647,114,-0.003887602,0.966495368,0.982209336,TSR3
ENSG00000007541,200.6976734,0.493579605,0.000146977,0.008843715,151,-0.174010958,0.002200837,0.058007364,161,-0.094704033,0.151078968,0.316670127,PIGQ
ENSG00000007545,156.9589159,-0.09591945,0.60253375,0.814985132,108,-0.044685752,0.51763299,0.790766273,109,-0.196374379,0.097027558,0.237661138,CRAMP1
ENSG00000007866,90.01637302,0.020974039,0.918714563,0.969096572,73,-0.021435681,0.773881797,0.919816874,72,-0.170188195,0.10827598,0.255549284,TEAD3
ENSG00000007908,109.0480336,-0.082277785,0.830948825,0.931924517,85,0.183542723,0.311640364,0.640565216,90,0.414274211,0.065671412,0.183287043,SELE
ENSG00000007923,398.270858,-0.064483547,0.411230656,0.686684966,298,0.035408326,0.414370263,0.719654039,288,-0.079633111,0.253671586,0.44106908,DNAJC11
ENSG00000007933,10671.1455,-0.218313303,0.145292616,0.414989975,8220,0.070151432,0.24005622,0.568708584,8289,0.046356113,0.630616343,0.774159082,FMO3
ENSG00000007944,103.2106763,0.331519212,0.183440727,0.465042391,74,-0.215032744,0.015656386,0.158064647,76,-0.034632586,0.805682499,0.892215609,MYLIP
ENSG00000007952,3.007501233,-0.773988541,0.25517878,NA,2,0.455300483,0.133877796,0.440289699,3,0.807510548,0.027011029,0.100330038,NOX1
ENSG00000007968,33.71672493,-0.032318533,0.844990092,0.937083433,22,0.090106808,0.268814313,0.597315225,22,0.014404535,0.907194739,0.951760212,E2F2
ENSG00000008018,1101.79945,0.045702392,0.677365465,0.856592935,846,0.00487343,0.905962295,0.967864988,859,0.037203744,0.629293701,0.773650412,PSMB1
ENSG00000008056,3.935489983,0.526714886,0.345832678,NA,3,-0.310201947,0.121067801,0.418205433,3,-0.281208823,0.329969395,0.518785043,SYN1
ENSG00000008083,189.864404,0.0179372,0.883166065,0.954774124,144,-0.020773045,0.651309138,0.86224678,140,-0.101748519,0.183546273,0.357958009,JARID2
ENSG00000008086,130.777624,0.286633752,0.096803466,0.336735916,124,-0.0421378,0.543819315,0.806558166,120,-0.120965238,0.121520507,0.274688149,CDKL5
ENSG00000008118,4.005417106,0.329938828,0.645292052,NA,3,-0.450861408,0.097294288,0.377081283,3,-0.234913089,0.506541527,0.678569996,CAMK1G
ENSG00000008130,1029.644201,0.488463654,0.000167148,0.009379301,796,-0.045835519,0.376667269,0.69220884,766,-0.273783106,2.24E-05,0.000753628,NADK
ENSG00000008226,130.9493701,-0.452156176,0.025400657,0.163586415,86,-0.179076803,0.060641803,0.305329422,87,-0.547563121,0.000128722,0.002620918,DLEC1
ENSG00000008256,107.790458,0.33431422,0.073638405,0.290103172,88,-0.005299639,0.944674223,0.980916616,99,0.360495371,0.003502179,0.025561029,CYTH3
ENSG00000008277,37.06785948,0.130715895,0.663142801,0.847729914,29,0.135805975,0.386271645,0.699283387,30,0.285188386,0.181929083,0.355809499,ADAM22
ENSG00000008282,412.9540433,0.049796583,0.627211336,0.830384167,338,0.083469604,0.031145306,0.218413982,363,0.349206412,1.38E-05,0.00053286,SYPL1
ENSG00000008283,169.7562818,0.706016302,8.27E-05,0.00654082,149,0.053103752,4.91E-01,0.77339927,146,0.048393691,0.65047421,0.78816246,CYB561
ENSG00000008294,2598.500762,-0.349654295,0.001317501,0.030133875,1787,-0.035988117,0.415938717,0.720838539,1719,-0.247188659,3.92E-05,0.001119066,SPAG9
ENSG00000008300,17.57230373,-0.113394763,0.784850498,NA,15,0.196010723,0.260397615,0.590576114,15,0.189849598,0.466537814,0.643833503,CELSR3
ENSG00000008311,2381.255,-1.145980238,1.50E-06,0.000541676,1422,-0.292268376,0.005203066,0.093219618,1484,-0.397124442,0.00805465,0.044068077,AASS
ENSG00000008323,113.9937837,0.213043121,0.273417184,0.567095445,85,-0.078095225,3.44E-01,0.665886868,85,-0.274729355,1.58E-02,7.00E-02,PLEKHG6
ENSG00000008324,79.80080532,-0.035947236,0.817179672,0.925918699,59,-0.097712937,0.106806156,0.39452839,66,0.272554265,0.022195734,0.087326541,SS18L2
ENSG00000008382,183.4692261,0.110088284,0.39650917,0.676544972,141,-0.037555819,0.51232961,0.787811392,138,-0.226246628,0.016562723,0.072080159,MPND
ENSG00000008394,6369.400273,-0.14076954,0.357129905,0.644331721,5070,0.084060355,0.138781917,0.448230523,5267,0.219823928,0.042575964,0.13757172,MGST1
ENSG00000008405,182.3987984,0.173265544,0.463273229,0.725571419,153,0.109516706,0.248354854,0.577329648,151,0.018279378,0.881258802,0.937920266,CRY1
ENSG00000008438,2.33355232,0.115141185,0.863262005,NA,2,-0.11814458,0.654691411,0.864042763,2,-0.401870899,0.282739531,0.47319217,PGLYRP1
ENSG00000008441,353.4523454,-0.32504813,0.158180919,0.432799716,310,-0.146998969,0.086665483,0.359274562,304,-0.046893329,0.716019948,0.832016642,NFIX
ENSG00000008513,4442.214852,-0.7319425,8.82E-05,0.006786808,3038,-0.222510276,6.70E-03,1.05E-01,2945,-0.392477055,0.001219416,0.01260334,ST3GAL1
ENSG00000008516,21.47580056,-0.454518374,0.130909589,0.394901252,15,0.024052871,0.865103102,0.955241336,17,0.226320727,0.237026256,0.420875758,MMP25
ENSG00000008517,669.5383776,1.48557866,7.26E-06,0.001418878,643,0.611010758,7.43E-05,0.010396585,785,1.083834608,3.86E-10,1.50E-07,IL32
ENSG00000008710,619.433345,-0.000563133,0.997727093,0.999217404,455,-0.193077698,0.009643799,0.124468558,455,-0.363332901,0.00016381,0.003089394,PKD1
ENSG00000008735,32.8980625,0.121957735,0.731277787,0.886496835,17,-0.339229438,0.009939709,0.125639773,19,-0.29068606,0.158211417,0.325541978,MAPK8IP2
ENSG00000008838,343.2359706,-0.130476446,0.203858108,0.491259141,261,-0.045583457,0.291242851,0.620992941,263,-0.078048833,0.140805928,0.302304021,MED24
ENSG00000008853,92.3585465,0.182490016,0.479656285,0.737160859,75,0.167017843,8.52E-02,3.57E-01,75,0.160793776,1.81E-01,3.55E-01,RHOBTB2
ENSG00000008869,740.538535,-0.132092792,3.31E-01,6.22E-01,530,-0.063689121,1.74E-01,4.95E-01,538,-0.118904045,0.160776119,0.329191707,HEATR5B
ENSG00000008952,2549.72922,0.025364053,0.792906806,0.914293516,1808,-0.043583585,0.266128561,0.595190835,1800,-0.154503474,0.005492435,0.034217409,SEC62
ENSG00000008988,2894.926114,-0.276760954,0.063108919,0.268146965,1785,-0.007018883,0.896717539,0.964556465,2057,0.205798281,0.058058971,0.169151149,RPS20
ENSG00000009307,5568.788559,-0.181542251,0.223786235,0.514686408,4003,-0.055313527,0.196714208,0.52205004,4055,-0.034347553,0.579631446,0.73757129,CSDE1
ENSG00000009335,1344.910139,-0.007623045,0.907426196,0.965872455,1012,0.008716992,0.755248142,0.912498222,989,-0.10133304,0.07515981,0.200677046,UBE3C
ENSG00000009413,1561.728066,-0.10833096,3.19E-01,6.11E-01,1085,0.042659316,2.88E-01,6.18E-01,1100,-0.028813787,6.36E-01,7.78E-01,REV3L
ENSG00000009694,1973.519033,-0.335088763,0.112202367,0.365442823,1301,-0.15823934,6.70E-02,0.319397189,1295,-0.366025387,0.00942636,0.049190033,TENM1
ENSG00000009724,1667.038869,0.048770677,0.738530156,0.88845733,1218,-0.13217912,0.01147289,0.134351719,1242,-0.192393093,0.060732359,0.174320771,MASP2
ENSG00000009765,1974.192543,-0.254362055,0.146092516,0.416016889,1409,-0.078666356,0.299071107,0.629270098,1423,-0.149186551,0.168663561,0.3386369,IYD
ENSG00000009780,182.3416257,0.05480332,0.52920518,0.771223017,134,0.065122512,0.159998851,0.476878489,131,-0.097900481,0.079819653,0.209094652,FAM76A
ENSG00000009790,122.2437266,0.00165475,0.991507711,0.995756791,90,0.186264416,0.012038896,0.13869523,98,0.366344686,0.000514653,0.006887873,TRAF3IP3
ENSG00000009830,199.3811135,0.176861678,0.092420678,0.328772902,144,-0.042464264,0.36992279,0.686920723,148,-0.074453248,0.281572207,0.47221112,POMT2
ENSG00000009844,520.9940719,0.029640058,0.741287622,0.889343022,397,0.074697017,0.028790278,0.210066852,397,0.054455875,0.323164006,0.512687857,VTA1
ENSG00000009950,2174.147793,-0.118400509,0.411453118,0.686812081,1523,-0.256988235,0.000212871,0.019216926,1545,-0.50318812,1.62E-06,0.000111611,MLXIPL
ENSG00000009954,1221.100904,-0.025371721,0.624839304,0.828646265,900,0.015030792,0.5500305,0.809647174,895,-0.075707122,0.169126651,0.339127753,BAZ1B
ENSG00000010017,507.34038,-0.210055095,0.019907117,0.142697147,371,-0.027120868,0.430565809,0.730467718,378,0.026382329,0.613332547,0.761877163,RANBP9
ENSG00000010030,9.540933536,1.341509135,0.011178855,NA,11,0.271011723,0.126341474,0.427439118,12,0.716226946,0.004581088,0.03028736,ETV7
ENSG00000010072,148.8660666,0.151472381,0.176144857,0.45606736,113,0.089928145,0.035327523,0.232459278,116,0.048836999,0.444379954,0.624621049,SPRTN
ENSG00000010165,197.0834206,-0.179788141,0.323635444,0.614282373,164,0.010227248,0.871214823,0.957703748,168,0.083201854,0.380792922,0.56756314,METTL13
ENSG00000010219,95.5560875,-0.10775721,0.352809598,0.640644718,74,0.043892773,3.73E-01,6.89E-01,78,0.217951253,1.08E-02,5.39E-02,DYRK4
ENSG00000010244,2681.648975,-0.090048383,0.07418228,0.291267782,1818,-0.036906973,0.105760079,0.39270478,1902,-0.036144642,0.356696053,0.545937882,ZNF207
ENSG00000010256,1588.010738,0.143265547,0.220221518,0.510564236,1269,-0.08489192,0.053202509,0.287532848,1271,-0.082636414,0.233486855,0.416846588,UQCRC1
ENSG00000010270,163.7611043,0.117816786,0.22150035,0.511884665,125,0.049796426,0.229797111,0.559394823,128,0.193632175,0.010377287,0.05253425,STARD3NL
ENSG00000010278,177.2614026,-0.264591793,0.26190833,0.555874177,137,0.049199288,0.619748886,0.847734762,151,0.343089177,0.005092982,0.032659393,CD9
ENSG00000010282,4.484484332,-0.638532218,0.671191961,NA,2,-1.67865915,0.002722407,0.065055605,2,0.049869482,0.950543382,0.974822542,HHATL
ENSG00000010292,274.2663623,-0.070644066,0.632498694,0.832997999,201,-0.001720314,0.976749706,0.99118707,204,-0.011143561,0.887414441,0.941329261,NCAPD2
ENSG00000010295,165.8886134,-0.003767963,0.969420165,0.987372874,125,-0.079189513,0.040514546,0.248475621,125,-0.144908902,0.00998189,0.05124277,IFFO1
ENSG00000010310,59.50960876,0.140621837,0.355653952,0.642878838,33,-0.087021761,2.39E-01,5.68E-01,35,-0.232045498,0.034189475,0.117767812,GIPR
ENSG00000010318,89.51892958,-0.113486992,0.450983332,0.715960028,62,-0.097439446,0.076272799,0.339091064,66,0.04645164,0.61570601,0.76331336,PHF7
ENSG00000010319,20.33491699,-0.064333106,0.908518458,NA,15,-0.298429991,0.168136044,0.486391519,20,0.464138242,0.127417701,0.2828484,SEMA3G
ENSG00000010322,787.5146261,0.023350974,0.797623045,0.916027437,611,-0.070902619,0.111433059,0.401875048,593,-0.270735701,0.000106963,0.002275824,NISCH
ENSG00000010327,2195.147138,0.13442939,0.481247374,0.738085169,1749,-0.159812044,0.010728393,0.129996436,1743,-0.172025136,0.070284744,0.191941004,STAB1
ENSG00000010361,47.89996657,-0.153626862,0.391234267,0.672036467,36,-0.069024253,0.337424771,0.660971053,39,-0.025211451,0.807939854,0.893274003,FUZ
ENSG00000010379,400.7169754,-0.591658676,0.011383352,0.103018676,248,-0.353789416,0.000524051,0.030412789,243,-0.645594491,7.21E-06,0.000334188,SLC6A13
ENSG00000010404,688.7778545,-0.453029808,0.000795128,0.023323761,433,0.019211564,0.685223644,0.879863315,475,0.137139947,0.07065772,0.192604368,IDS
ENSG00000010438,13.92231763,0.540907236,0.265940933,NA,11,0.066427184,0.749066736,0.909649584,12,0.015041044,0.955148323,0.97690308,PRSS3
ENSG00000010539,249.5322327,0.191443905,0.048154044,0.231325499,155,-0.092682536,0.026560807,0.201772261,167,-0.10102239,0.117290634,0.268831078,ZNF200
ENSG00000010610,1283.514536,0.07118772,0.747712969,0.892456481,888,-0.336289204,0.000578643,0.032061948,976,-0.316390876,0.019700366,0.080805954,CD4
ENSG00000010626,22.83531018,0.3280378,0.319365172,0.611569556,19,0.06066506,0.662957658,0.869103615,19,0.194298311,0.277772254,0.468416419,LRRC23
ENSG00000010671,60.26468582,0.162476352,0.521985088,0.765992149,49,0.194556133,0.05929326,0.302841564,54,0.413499756,0.002029522,0.017787248,BTK
ENSG00000010704,316.4588854,0.234433867,0.069704291,0.281455811,238,0.021022975,0.701399522,0.88640567,245,0.002137178,0.972963336,0.985027966,HFE
ENSG00000010803,336.1208191,-0.398140989,0.002863623,0.046504978,244,0.020202347,0.728227007,0.900493491,248,-0.010124976,0.89836428,0.94732963,SCMH1
ENSG00000010810,398.4646049,0.142783685,2.50E-01,5.46E-01,300,-0.047082636,0.312813758,0.641725182,308,0.033867177,0.620942749,0.76686452,FYN
ENSG00000010818,496.0153687,-0.381596383,0.078117254,0.299779485,349,0.005890098,0.939528437,0.979840733,351,-0.033520509,0.778405782,0.873633008,HIVEP2
ENSG00000010932,62.62289156,3.908660103,5.92E-07,0.000277996,62,0.569158508,0.048680778,0.274051752,55,-0.048465483,0.890936736,0.943286248,FMO1
ENSG00000011007,974.0886851,0.02496361,0.687560158,0.862769769,717,-0.017973106,0.602715828,0.838616831,710,-0.128105443,0.003731063,0.026694696,ELOA
ENSG00000011009,222.6854041,0.366106496,0.000646078,0.020305303,178,-0.03118648,0.468941083,0.758797277,188,0.129760456,0.124913541,0.279304216,LYPLA2
ENSG00000011021,282.5496213,-0.065561216,0.672973982,0.854338984,206,-0.046096138,0.531290361,0.798808261,207,-0.207545803,0.018622587,0.077714802,CLCN6
ENSG00000011028,163.7038583,0.592284964,0.026567122,0.167066426,155,0.178636877,0.105423086,0.392193975,174,0.619422395,1.94E-05,0.0006874,MRC2
ENSG00000011083,NA,NA,NA,NA,1,1.024527445,0.092952666,0.368999159,NA,NA,NA,NA,SLC6A7
ENSG00000011105,935.6274882,0.016378901,0.897370294,0.961712113,749,-0.066233234,0.175636068,0.495739062,725,-0.201263227,0.00575852,0.035508687,TSPAN9
ENSG00000011114,558.9066642,0.079595019,0.302342339,0.596103485,418,0.008505082,8.14E-01,9.36E-01,422,-0.008996707,0.872610504,0.932831269,BTBD7
ENSG00000011132,248.0417823,0.10856498,0.42580257,0.697140484,161,-0.042227499,0.457190438,0.751790984,179,0.057040945,0.534938499,0.702114495,APBA3
ENSG00000011143,90.7605586,-0.239902465,0.044719873,0.222804907,64,0.002634556,0.966883871,0.987574086,64,-0.261356003,0.000281347,0.004512129,MKS1
ENSG00000011198,221.5506687,0.29125742,0.035543909,0.196664123,175,0.076545834,0.244426631,0.572622158,167,-0.1465225,0.045699624,0.144571446,ABHD5
ENSG00000011201,36.61515089,0.518003774,0.204304592,0.491519747,22,-0.272535348,0.12420464,0.423666449,31,0.840385918,0.004826287,0.031430365,ANOS1
ENSG00000011243,426.3263289,-0.000775016,0.993254374,0.996368025,293,-0.062374326,0.158381961,0.47483975,293,-0.252898674,5.03E-05,0.001338416,AKAP8L
ENSG00000011258,530.8867006,-0.27190613,0.029732328,0.178006986,373,-0.072867858,0.113107908,0.403818191,382,-0.081090321,0.209015828,0.388016328,MBTD1
ENSG00000011260,199.3383556,0.038310743,0.68090878,0.85837547,148,0.042066684,0.322861428,0.650619384,153,0.07560631,0.207668481,0.386229423,UTP18
ENSG00000011275,545.8760316,-0.025110679,0.743521186,0.890479135,399,-0.084091583,0.008258536,0.11732484,402,-0.136169093,0.005934826,0.036199343,RNF216
ENSG00000011295,772.4330446,-0.169933274,0.010937954,0.100592024,539,-0.05650516,0.064913314,0.314494578,548,-0.111734675,0.008839793,0.047172152,TTC19
ENSG00000011304,853.7728219,0.180292778,0.089707222,0.323866072,698,-0.04615361,0.193060384,0.51829409,690,-0.099110779,0.048915819,0.150912952,PTBP1
ENSG00000011332,22.66202789,0.029385647,0.876041989,0.951396176,13,-0.007810209,0.93201528,0.977631618,13,-0.15996582,0.196855745,0.373944832,DPF1
ENSG00000011347,1860.800406,1.256205718,0.000163194,0.009340521,1621,-0.02697321,0.829621143,0.942835962,1469,-0.346234679,0.063285003,0.178951991,SYT7
ENSG00000011376,380.3855204,0.207634101,0.066567271,0.274616811,296,-0.016848498,0.709118371,0.89153177,302,-0.005719084,0.93183165,0.964852868,LARS2
ENSG00000011405,1519.303528,0.024342868,0.80000288,0.917049287,1158,0.085484671,0.024936648,0.195978389,1158,0.045729345,0.321463107,0.511272854,PIK3C2A
ENSG00000011422,50.88971109,0.270583349,0.052487172,0.243579228,34,0.019265549,0.784186718,0.922752933,36,0.038286648,0.65682145,0.792532967,PLAUR
ENSG00000011426,22.32553084,0.324224879,3.82E-01,6.64E-01,20,0.465639237,2.55E-02,0.198059558,21,0.675201863,0.001556834,0.014899502,ANLN
ENSG00000011451,158.0696863,-0.124859957,0.508965347,0.757047445,135,-0.087680742,0.210079993,0.536889827,145,0.152028906,0.183643163,0.357972005,WIZ
ENSG00000011454,649.5405389,-0.084807036,0.414725771,0.689237938,459,-0.073324889,0.046404696,0.267847403,476,-0.085220415,0.137157284,0.296973975,RABGAP1
ENSG00000011465,3373.326847,0.174663817,0.312046364,0.604557149,2815,0.239300333,3.89E-03,0.078938309,3562,0.969135933,3.38E-14,6.41E-11,DCN
ENSG00000011478,98.76273121,-0.008387888,0.953821989,0.982258883,63,-0.101259953,0.133875243,0.440289699,66,-0.297731596,0.000551839,0.007210248,QPCTL
ENSG00000011485,365.9264981,0.02050976,0.837458249,0.934563563,275,-0.04031395,0.304347786,0.634969666,275,-0.077230365,0.165987812,0.335673858,PPP5C
ENSG00000011523,402.5928201,-0.012036259,0.910528309,0.966075901,279,-0.09123167,0.039060162,0.24378073,297,-0.023717633,0.700010514,0.821698377,CEP68
ENSG00000011566,602.1990695,-0.012538798,0.919167517,0.969259626,433,-0.007935912,0.858649562,0.953794195,449,0.030467625,0.651476598,0.788928868,MAP4K3
ENSG00000011590,17.5523407,-0.230818284,0.426991976,NA,13,-0.144699361,0.237892408,0.566956586,13,-0.354992468,0.030548151,0.109007456,ZBTB32
ENSG00000011600,176.6109987,0.661186336,0.025307772,0.163231074,144,0.137995504,2.65E-01,5.94E-01,164,0.395399305,5.95E-02,1.72E-01,TYROBP
ENSG00000011638,83.94265422,0.181778958,0.597561088,0.81346419,46,-0.269329126,0.015153853,0.156366011,55,0.097135228,0.581791546,0.738777417,LDAF1
ENSG00000011677,3.938319508,0.045168883,0.928934944,NA,2,-0.183737233,0.386138561,0.699283387,2,-0.382690836,1.90E-01,0.365154462,GABRA3
ENSG00000012048,248.3840953,-0.011962398,9.55E-01,0.982411189,163,-0.212060484,0.018871786,0.171541961,161,-0.464274459,0.000138378,0.002768211,BRCA1
ENSG00000012061,302.4355055,0.000626321,0.996155642,0.998424789,215,-0.061261586,1.42E-01,4.53E-01,224,-0.052688581,0.491001095,0.66569543,ERCC1
ENSG00000012124,64.54330858,-0.056547182,0.790755646,0.913658255,39,-0.251813658,0.037223372,0.238581961,42,-0.24160344,0.087652861,0.222135676,CD22
ENSG00000012171,37.61101581,-0.044699873,0.880267079,0.953240753,26,-0.211052671,0.086794508,0.359274562,40,0.769978928,0.01623429,0.071232176,SEMA3B
ENSG00000012174,353.1429957,-0.363805453,0.016815493,0.127362308,268,-0.050405744,0.357973102,0.678932796,282,0.088505234,0.309488023,0.500863393,MBTPS2
ENSG00000012211,67.5848015,0.219917056,0.093702697,0.33140768,43,-0.158188644,0.004331809,0.084432837,43,-0.324156528,5.79E-05,0.001476967,PRICKLE3
ENSG00000012223,27.26287502,0.234985279,0.448081159,0.714055865,21,-0.148950734,0.267608003,0.596229793,23,0.005542014,0.976181362,0.986646849,LTF
