ENSEMBL_GENE_ID,baseMean__NASHF12vsNAFL+F0,log2FoldChange__NASHF12vsNAFL+F0,pvalue__NASHF12vsNAFL+F0,padj__NASHF12vsNAFL+F0,baseMean__NASHF34vsNAFL+F0,log2FoldChange__NASHF34vsNAFL+F0,pvalue__NASHF34vsNAFL+F0,padj__NASHF34vsNAFL+F0,external_gene_name
ENSG00000010610,2375,-0.247965261,0.045209971,0.564328781,2287,-0.375466666,0.033608129,0.156845267,CD4
ENSG00000010626,41,-0.165092867,0.150880024,0.743240189,44,-0.081398384,0.555707775,0.789556157,LRRC23
ENSG00000010671,70,0.14105658,0.207112597,0.80166479,72,0.225155453,0.083300847,0.277042718,BTK
ENSG00000010704,353,0.045381505,0.498802406,0.91561983,338,-0.008233695,0.922789425,0.970966378,HFE
ENSG00000010803,202,-0.026399147,0.754452027,0.964195394,214,-0.020093577,0.842961588,0.939750016,SCMH1
ENSG00000010810,504,-0.052940158,0.306621773,0.850725722,516,-0.015989965,8.04E-01,0.923264857,FYN
ENSG00000010818,220,0.038883395,0.550155084,0.926131058,225,0.039442261,0.61291449,0.823784905,HIVEP2
ENSG00000010932,96,1.178860783,1.32E-05,0.016734239,86,1.221823983,5.99E-05,0.001476399,FMO1
ENSG00000011007,1040,-0.060796995,0.076868992,0.651235741,1032,-0.121244541,0.002678132,0.027166089,ELOA
ENSG00000011009,695,-0.05948231,0.424261427,0.895139167,713,-0.060810182,0.431708401,0.699238176,LYPLA2
ENSG00000011021,269,-0.001104951,0.99041806,0.998321462,276,-0.108402007,0.205545022,0.474401192,CLCN6
ENSG00000011028,116,0.191614444,0.124786975,0.72134439,137,0.504139691,0.000177041,0.00344986,MRC2
ENSG00000011105,1696,-0.095174995,0.130310331,0.726980759,1638,-0.143358203,0.045773629,0.189895894,TSPAN9
ENSG00000011114,288,0.04390725,0.390288553,0.884852655,285,0.028161453,0.644786189,0.84259817,BTBD7
ENSG00000011132,113,-0.014808173,0.871208229,0.983185169,109,-0.177592174,0.14759066,0.392416285,APBA3
ENSG00000011143,132,-0.077132547,0.262111217,0.829837625,140,-0.041275678,0.555822733,0.789556157,MKS1
ENSG00000011198,259,0.04466457,0.573955425,0.932434985,253,0.032071916,0.767587159,0.905486192,ABHD5
ENSG00000011201,11,0.211719797,0.296005675,0.845908293,12,0.654707373,0.001544818,0.017970789,ANOS1
ENSG00000011243,447,0.031001528,0.800488576,0.974471288,486,-0.015614366,0.89701291,0.961093453,AKAP8L
ENSG00000011258,402,-0.027539516,0.731318095,0.959519062,395,-0.117490695,0.171212473,0.429748731,MBTD1
ENSG00000011260,294,0.015567508,0.724044486,0.957836211,291,-0.054036679,3.09E-01,0.591815946,UTP18
ENSG00000011275,335,-0.008621656,0.859238193,0.981732848,318,-0.114204292,0.021002069,0.115115876,RNF216
ENSG00000011295,723,0.023328379,0.615915707,0.94084682,730,-0.004411025,0.93593948,0.974712944,TTC19
ENSG00000011304,1427,-0.042745308,4.21E-01,8.95E-01,1440,-0.117340561,0.101481546,0.312173531,PTBP1
ENSG00000011347,3095,0.002082926,0.987513184,0.997986307,2845,-0.171694856,0.247295233,0.52478791,SYT7
ENSG00000011376,431,0.037025437,0.61194355,0.940503857,416,0.008623794,0.925418132,0.97161728,LARS2
ENSG00000011405,642,0.122215063,0.274221965,0.834144499,620,0.109988657,0.41673031,0.689221648,PIK3C2A
ENSG00000011422,25,0.373314456,0.017905343,0.431947971,28,0.669759792,2.12E-05,0.000627792,PLAUR
ENSG00000011426,17,0.295736709,0.189433406,0.786513544,18,0.66531382,4.13E-03,0.036862473,ANLN
ENSG00000011451,263,-0.118306226,0.131723772,0.727851173,255,-0.194066618,0.036994561,0.16654559,WIZ
ENSG00000011454,399,-0.009939308,0.810643521,0.975045287,411,0.012652593,0.785189403,0.914602071,RABGAP1
ENSG00000011465,4901,0.003908402,0.969981477,0.99472326,5878,0.428362354,0.001631022,0.018659071,DCN
ENSG00000011478,73,-0.171731277,0.107469018,0.70377232,74,-0.225576615,0.106481378,0.320824845,QPCTL
ENSG00000011485,590,-0.056222784,0.15212489,0.745282885,568,-0.161804929,0.000523328,0.00800827,PPP5C
ENSG00000011523,117,-0.061727854,0.316909736,0.85404183,127,0.082650043,0.283629936,0.56323171,CEP68
ENSG00000011566,348,0.007236643,0.939303257,0.991127782,349,0.016888436,0.881692421,0.956091437,MAP4K3
ENSG00000011600,375,0.009354393,0.946602752,0.991627284,377,0.079440853,0.629999944,0.833596536,TYROBP
ENSG00000011638,21,-0.012983832,0.922054573,0.988720643,28,0.54331871,0.000976878,0.012797518,LDAF1
ENSG00000012048,175,-0.051314594,0.717553088,0.957033843,147,-0.493722954,0.000610116,0.008976758,BRCA1
ENSG00000012061,454,-0.068774548,2.04E-01,0.80132573,454,-0.113254673,0.050749495,0.202697554,ERCC1
ENSG00000012124,18,0.035881058,0.879310845,0.98368975,17,-0.091443415,0.698020568,0.872193112,CD22
ENSG00000012171,43,-0.131657716,0.521927168,0.920569116,70,0.68644044,0.009304535,0.065832394,SEMA3B
ENSG00000012174,493,0.018765439,8.47E-01,0.980925008,467,-0.065096463,6.19E-01,8.27E-01,MBTPS2
ENSG00000012211,37,0.045448478,0.591639577,0.937036933,37,-0.137914507,0.185138124,0.448978107,PRICKLE3
ENSG00000012223,31,-0.055943621,0.716794775,0.956904199,28,-0.184242353,0.237138054,0.512613091,LTF
ENSG00000012232,520,0.09313844,0.167281707,0.763976499,505,0.007209872,0.918537851,0.969570249,EXTL3
ENSG00000012504,1930,0.006681236,0.876271116,0.983185169,1920,-0.046242339,0.372129975,0.651818449,NR1H4
ENSG00000012660,2350,0.199948819,0.110172889,0.704847325,2162,0.105763343,0.461688895,0.723915654,ELOVL5
ENSG00000012779,65,0.111001145,3.31E-01,8.59E-01,72,0.371105748,4.39E-03,3.86E-02,ALOX5
ENSG00000012817,67,0.169008554,0.45064416,0.902681136,68,0.206529345,0.283757082,0.563379607,KDM5D
ENSG00000012822,722,-0.017535551,0.802493279,0.974635556,750,-0.007053532,9.25E-01,0.971498263,CALCOCO1
ENSG00000012963,370,0.051894137,0.190148596,0.788734191,378,0.057842856,0.196782197,0.464448538,UBR7
ENSG00000012983,248,-0.036522095,6.52E-01,9.47E-01,257,-0.007506378,0.937330797,0.97543193,MAP4K5
ENSG00000013016,603,0.008604436,0.932029413,0.989927442,485,-0.439836554,0.003617424,0.033486612,EHD3
ENSG00000013275,972,0.042967424,0.445615557,0.901668232,974,0.019995243,0.735733134,0.892011393,PSMC4
ENSG00000013288,1194,-0.092727773,0.206454696,0.80166479,1190,-0.112440492,0.17449261,0.434788327,MAN2B2
ENSG00000013293,3,0.498492274,0.04913608,0.587958177,3,0.625225263,5.08E-02,0.202941461,SLC7A14
ENSG00000013297,28,0.299600455,0.04579878,0.566430569,47,1.299874333,1.31E-12,5.70E-10,CLDN11
ENSG00000013306,1260,-0.044433147,5.48E-01,9.26E-01,1267,-0.083866296,0.283094238,0.562794817,SLC25A39
ENSG00000013364,668,0.237030884,0.01953803,0.443147071,760,0.491211058,1.30E-05,0.000423477,MVP
ENSG00000013374,821,0.024895952,0.468372045,0.90563348,824,0.024101635,6.01E-01,0.817162597,NUB1
ENSG00000013375,1124,0.093745943,0.274413238,0.834144499,1118,0.088774388,0.351154933,0.632426013,PGM3
ENSG00000013392,190,-0.021522621,0.794393226,0.973278593,193,-0.055232794,0.498299444,0.750485842,RWDD2A
ENSG00000013441,1924,-0.048146825,0.594507126,0.937693412,2170,0.02133642,0.813967242,0.927452923,CLK1
ENSG00000013503,367,-0.029917962,0.589947464,0.936504671,354,-0.095310704,0.22057691,0.492684727,POLR3B
ENSG00000013523,466,0.027363778,0.651284679,0.946951025,477,0.043275245,0.516565331,0.763434155,ANGEL1
ENSG00000013561,961,0.036787303,0.600245331,0.938633881,964,0.017949761,0.848535241,0.941787527,RNF14
ENSG00000013563,244,-0.052952859,0.330376516,0.859228029,249,-0.025255591,0.673795252,0.859190794,DNASE1L1
ENSG00000013573,120,-0.105937363,0.508242995,0.917053109,130,-0.020854494,0.905466909,0.964596686,DDX11
ENSG00000013583,1336,-0.041695779,0.40493847,0.890935747,1348,-0.089841472,0.175110038,0.435603321,HEBP1
ENSG00000013588,6,-0.295832388,0.184009031,0.78168,6,-0.181405457,0.621062383,0.828483355,GPRC5A
ENSG00000013619,124,-0.193467209,6.24E-02,0.619295648,119,-0.361994229,3.46E-03,3.23E-02,MAMLD1
ENSG00000013725,33,0.114372753,0.39114544,0.884852655,43,0.4932719,0.006260844,0.049809686,CD6
ENSG00000013810,68,0.037644358,0.739743801,0.961040277,73,0.063270624,6.29E-01,0.832995977,TACC3
ENSG00000014123,802,0.036730637,0.696140002,0.954432071,758,-0.066816088,0.588297123,0.80878095,UFL1
ENSG00000014138,110,0.034234067,0.604572508,0.939534185,110,0.097410765,0.219473997,0.49181405,POLA2
ENSG00000014164,106,-0.166106915,0.220682426,0.805740043,115,-0.346301877,0.060190602,0.225904834,ZC3H3
ENSG00000014216,950,-0.036566816,0.518789972,0.920072536,935,-0.069751473,0.305881725,0.588171451,CAPN1
ENSG00000014257,3,0.063196532,0.801560044,0.974635556,3,0.389991139,0.124556779,0.352839402,ACP3
ENSG00000014641,3119,0.041702377,0.440345624,0.900553078,3132,0.046795038,0.531703823,0.77377724,MDH1
ENSG00000014824,887,0.056204762,0.505630705,0.916319112,892,0.081429842,0.445094038,0.710832964,SLC30A9
ENSG00000014914,42,0.172023,0.228766172,0.811079255,63,0.94645627,9.27E-08,7.75E-06,MTMR11
ENSG00000014919,840,-0.011742688,7.65E-01,9.68E-01,833,-0.057093724,2.83E-01,5.63E-01,COX15
ENSG00000015133,83,0.031418005,0.78454055,0.971196324,86,0.007815669,0.954232839,0.981658196,CCDC88C
ENSG00000015153,167,0.220498084,0.037217954,0.537882763,168,0.164931578,0.140455076,0.3808897,YAF2
ENSG00000015171,908,0.012769864,0.844406039,0.980925008,925,0.044482544,0.590549284,0.80969178,ZMYND11
ENSG00000015285,54,0.062019779,0.53857573,0.923466208,54,-0.024223659,0.845106752,0.940556069,WAS
ENSG00000015413,1,0.330173564,0.516905776,NA,4,2.211559356,1.31E-05,0.000425156,DPEP1
ENSG00000015475,582,-0.020533655,0.761336641,0.96600666,563,-0.084675111,0.196881101,0.464528223,BID
ENSG00000015479,2452,-0.028227254,0.657027138,0.948080073,2474,-0.028895358,0.723584508,0.886168971,MATR3
ENSG00000015520,1765,-0.010410142,9.26E-01,9.89E-01,1734,-0.163695169,0.192903632,0.458939881,NPC1L1
ENSG00000015532,231,-0.012916673,0.854767373,0.981554205,230,-0.05078793,0.52163299,0.766108121,XYLT2
ENSG00000015676,891,-0.050741045,0.210807544,0.803295658,905,-0.064466136,0.095339087,0.301268699,NUDCD3
ENSG00000016391,1615,-0.029884512,0.698247655,0.954556752,1713,0.018678192,8.33E-01,9.35E-01,CHDH
ENSG00000016402,9,-0.087682726,0.694674203,0.954169826,14,1.111796346,5.06E-04,0.007824834,IL20RA
ENSG00000016864,1058,0.026644341,0.691266986,0.953158768,1116,0.052765958,0.47104031,0.731487033,GLT8D1
ENSG00000017260,894,0.056179904,0.421420437,0.895067984,905,0.097049148,0.264568682,0.542761585,ATP2C1
ENSG00000017427,1169,-0.239187316,0.154078591,0.7474998,1112,-0.303158719,0.091597556,0.294270389,IGF1
ENSG00000017483,5,0.064231833,0.770771863,0.968813616,6,0.045567829,0.856180093,0.94427184,SLC38A5
ENSG00000017797,533,0.074321011,0.109059322,0.70429154,516,0.02733144,0.64337166,0.841631175,RALBP1
ENSG00000018189,393,0.002807137,0.959450334,0.993249335,399,-0.033424954,5.60E-01,7.93E-01,RUFY3
ENSG00000018236,23,-0.18147808,0.26279503,0.830208208,21,-0.343743214,0.117814154,0.341517372,CNTN1
ENSG00000018280,24,-0.047810077,0.702834242,0.955376148,24,-0.108187165,0.440176477,0.706365349,SLC11A1
ENSG00000018408,407,0.002827319,9.72E-01,9.95E-01,422,0.093726321,3.18E-01,6.00E-01,WWTR1
ENSG00000018510,720,0.016907794,0.83594569,0.979869061,713,0.022274169,0.833066614,0.935280034,AGPS
ENSG00000018610,166,-0.045635998,0.518143878,0.919892873,164,-0.072210211,0.412278388,0.685624343,STEEP1
ENSG00000018625,6,-0.470518592,0.198672129,0.797062512,11,1.482583435,0.000471483,0.007381881,ATP1A2
ENSG00000018699,190,-0.056523507,0.301263938,0.84877219,192,-0.048829702,5.30E-01,0.772625946,TTC27
ENSG00000018869,45,-0.106942692,0.127666956,0.724951503,47,-0.095169129,0.261861573,0.540044151,ZNF582
ENSG00000019102,19,0.161099482,0.475462252,0.907523767,39,1.486030111,3.08E-10,6.87E-08,VSIG2
ENSG00000019144,88,-0.02084838,0.833461961,0.97971025,118,0.415476288,0.003586162,0.033269198,PHLDB1
ENSG00000019169,1570,0.083461216,0.674548556,0.951354234,1307,-0.305075552,0.273392004,0.552783232,MARCO
ENSG00000019485,78,-0.047934642,0.374478537,0.877939299,79,-0.027663211,0.725361993,0.886990683,PRDM11
ENSG00000019505,8,-0.296718912,0.25126853,0.825454442,16,1.268651409,2.69E-05,0.000765715,SYT13
ENSG00000019549,95,-0.083415663,0.449999694,0.902681136,96,-0.048527113,0.662602442,0.853379773,SNAI2
ENSG00000019582,7748,0.18266834,0.110981751,0.706252444,7829,0.256996984,0.043426553,0.184257089,CD74
ENSG00000019991,370,0.029081412,0.842101864,0.980925008,401,0.26864293,0.103770405,0.31573891,HGF
ENSG00000019995,1098,-0.004899734,9.36E-01,9.91E-01,1095,-0.080790081,1.68E-01,4.26E-01,ZRANB1
ENSG00000020129,83,-0.039289121,0.637749569,0.94350253,85,-0.028098089,7.55E-01,8.99E-01,NCDN
ENSG00000020181,138,0.00821545,9.32E-01,9.90E-01,167,0.384124471,0.0018864,0.020802,ADGRA2
ENSG00000020256,120,-0.022460124,0.696255526,0.954432071,117,-0.091275629,0.131791087,0.366347029,ZFP64
ENSG00000020426,121,0.03914421,0.464831396,0.90563348,120,-0.015246319,0.831301367,0.934298107,MNAT1
ENSG00000020577,730,-0.019108481,0.779564894,0.970359722,714,-0.194711317,0.014534421,0.090099931,SAMD4A
ENSG00000020633,40,0.131719733,2.45E-01,8.21E-01,40,0.07746462,0.58200022,0.805351274,RUNX3
ENSG00000020922,187,0.110363062,0.106203373,0.701063515,198,0.181018612,0.01503237,0.092171823,MRE11
ENSG00000021300,21,0.080175406,0.665158913,0.950327948,31,1.002025639,1.67E-05,0.000519873,PLEKHB1
ENSG00000021355,423,0.112391126,0.125243544,0.722536908,454,0.310104207,0.000179705,0.003485439,SERPINB1
ENSG00000021461,370,0.029093276,0.856362099,0.981554205,393,0.024645106,0.884046922,0.956675597,CYP3A43
ENSG00000021488,383,-0.12843661,0.038111448,0.540866744,385,-0.175854325,0.008584206,0.0621672,SLC7A9
ENSG00000021574,245,0.05482526,0.638062232,0.94350253,237,0.004348296,0.976713982,0.991142603,SPAST
ENSG00000021645,5,0.389424668,0.202453934,0.800320664,9,1.252673637,0.002915633,0.028787757,NRXN3
ENSG00000021762,31,-0.082747828,0.444959641,0.901668232,34,0.047031036,0.711893679,0.879710113,OSBPL5
ENSG00000021776,526,0.045111063,0.458110317,0.903781703,513,0.001704448,0.982974806,0.993188495,AQR
ENSG00000021826,73863,-0.027911006,0.780387079,0.970359722,70626,-0.08083966,5.53E-01,7.88E-01,CPS1
ENSG00000021852,14277,-0.020391973,0.807464146,0.974817168,13824,-0.10418765,0.208305065,0.477810773,C8B
ENSG00000022267,451,-0.072615795,0.462149872,0.904611413,477,0.118902711,0.422508522,0.693145079,FHL1
ENSG00000022277,711,-0.016681718,0.662401569,0.949274186,716,-0.002139413,9.63E-01,0.984995801,RTF2
ENSG00000022556,8,0.105770341,0.673201531,0.951354234,8,0.559246831,0.06771165,0.243536538,NLRP2
ENSG00000022567,20,0.054472727,0.693963122,0.954020279,26,0.58480654,0.001612228,0.018523303,SLC45A4
ENSG00000022840,1219,0.055114055,0.21545323,0.804503232,1226,0.011005291,0.845779734,0.940717783,RNF10
ENSG00000022976,159,-0.118956873,0.287606234,0.840960955,172,-0.130725403,0.283538805,0.56321265,ZNF839
ENSG00000023041,625,-0.030342995,3.87E-01,8.83E-01,647,-0.004094608,9.22E-01,9.71E-01,ZDHHC6
ENSG00000023171,39,-0.087237949,0.568803497,0.931217585,66,1.070990533,1.76E-06,8.39E-05,GRAMD1B
ENSG00000023191,1020,-0.10345184,0.163559745,0.759475962,995,-0.1721845,5.57E-02,0.21512808,RNH1
ENSG00000023228,3147,0.056275087,0.392261811,0.88527343,2985,-0.0256165,0.773839292,0.908126013,NDUFS1
ENSG00000023287,673,0.047508796,0.626142853,0.941489565,670,0.065577118,0.57848801,0.802515661,RB1CC1
ENSG00000023318,1604,-0.0268343,5.54E-01,9.27E-01,1604,-0.062520692,0.291503208,0.571964426,ERP44
ENSG00000023330,3274,0.004506107,0.966815619,0.994117067,3172,-0.029180456,0.802327969,0.92219432,ALAS1
ENSG00000023445,276,0.322093712,0.02027168,0.4502664,317,0.608793059,6.32E-05,0.001538217,BIRC3
ENSG00000023516,380,0.136124669,0.184669054,0.782549153,364,0.073831795,0.570548766,0.798442566,AKAP11
ENSG00000023572,101,0.046640757,0.585482611,0.934724813,105,0.05189232,0.605038049,0.819455564,GLRX2
ENSG00000023608,39,-0.001237438,0.987042009,0.997986307,41,0.038340026,0.621498519,0.828755084,SNAPC1
ENSG00000023697,1197,-0.01705463,0.721719884,0.957286087,1175,-0.089362112,0.208817407,0.478371812,DERA
ENSG00000023734,1223,0.02863119,0.585114082,0.934724813,1209,-0.03169177,0.671666303,0.857848193,STRAP
ENSG00000023839,5691,0.004820242,0.940363509,0.991127782,5805,0.06289645,0.357978671,0.638399276,ABCC2
ENSG00000023892,57,0.122397881,0.283576805,0.838309823,71,0.292511958,4.57E-02,1.90E-01,DEF6
ENSG00000023902,118,0.050623379,0.585980329,0.934802486,134,0.203343397,0.082710468,0.275783205,PLEKHO1
ENSG00000023909,632,0.177169105,0.08915373,0.676824839,641,0.259896576,0.021969673,0.118566403,GCLM
ENSG00000024048,1102,0.012792528,0.820454039,0.976138681,1067,-0.072313691,0.275911938,0.555374423,UBR2
ENSG00000024422,71,-0.088638725,0.487644614,0.912393506,92,0.324703366,4.01E-02,0.175965011,EHD2
ENSG00000024526,7,0.628992788,0.03113495,0.518885471,8,1.148786405,2.42E-05,0.000701243,DEPDC1
ENSG00000024862,655,-0.020529297,0.75745967,0.965003508,685,-0.008765342,0.886899603,0.957517523,CCDC28A
ENSG00000025039,168,0.00953607,0.926465784,0.989114429,172,-0.100423534,0.444604358,0.710549904,RRAGD
ENSG00000025156,108,-0.054206558,0.370275927,0.87621081,113,-0.002206972,0.973167484,0.990007858,HSF2
ENSG00000025293,286,0.018743428,0.68287771,0.9518486,284,0.014339872,0.804214217,0.923635301,PHF20
ENSG00000025423,24372,0.013078735,0.836130454,0.979869061,23687,-0.043258194,0.665051831,0.854809771,HSD17B6
ENSG00000025434,1206,-0.105196742,0.163533629,0.759475962,1187,-0.250612178,0.004627938,0.040213431,NR1H3
ENSG00000025708,434,0.096214728,0.429565366,0.897548229,420,-0.026668431,0.846126245,0.941005342,TYMP
ENSG00000025770,271,-0.113825888,0.07081562,0.640035373,267,-0.205772443,0.004790127,0.04128734,NCAPH2
ENSG00000025772,255,0.013154355,0.802293011,0.974635556,254,-0.018380356,0.733681544,0.891408322,TOMM34
ENSG00000025796,2131,-0.006386093,0.923020014,0.988720643,2088,-0.067832319,0.435419428,0.702281869,SEC63
ENSG00000025800,731,0.128767861,0.072263853,0.641944317,686,0.017430282,0.852145122,0.943041777,KPNA6
ENSG00000026025,1402,0.143839967,0.217639173,0.804628884,1735,0.610660974,4.36E-07,2.67E-05,VIM
ENSG00000026036,7,-0.115407089,0.553404015,0.926746146,8,-0.122340386,0.597022843,0.81383449,RTEL1-TNFRSF6B
ENSG00000026103,471,0.208786779,4.10E-02,5.50E-01,508,0.382438345,1.55E-03,1.80E-02,FAS
ENSG00000026297,155,-0.043212349,0.656509885,0.94780742,161,-0.110727369,0.317952967,0.599949235,RNASET2
ENSG00000026508,378,0.1779832,0.212875868,0.804503232,386,0.337252615,0.028249054,0.139956462,CD44
ENSG00000026559,1,-0.454229453,0.244447911,NA,1,-0.045484343,0.917056298,0.969096068,KCNG1
ENSG00000026652,27,0.116098675,0.264401666,0.830301473,33,0.491232593,0.000336918,0.005622222,AGPAT4
ENSG00000026751,108,0.304382472,0.011207627,0.377661473,123,0.397442052,0.040401118,0.176457637,SLAMF7
ENSG00000026950,506,-0.001056414,0.985680128,0.997553367,519,0.012627975,0.871229521,0.951414657,BTN3A1
ENSG00000027001,246,-0.020232592,0.709611911,0.95685068,250,0.0014222,0.982576807,0.992973954,MIPEP
ENSG00000027075,148,0.099877729,0.143050312,0.738228743,144,0.031533432,0.731494096,0.889999044,PRKCH
ENSG00000027697,932,0.091659341,0.126870711,0.724848563,1025,0.322945457,7.23E-05,0.001733203,IFNGR1
ENSG00000027847,253,-0.073238389,0.373588243,0.877519368,255,-0.120861001,0.143258582,0.384379273,B4GALT7
ENSG00000027869,10,0.063676258,6.61E-01,9.49E-01,11,-0.015483964,9.39E-01,9.76E-01,SH2D2A
ENSG00000028116,177,0.098350072,0.125780958,0.723526725,177,0.105483112,0.162864631,0.416865645,VRK2
ENSG00000028137,414,0.052554089,0.497918704,0.91561983,396,-0.001412509,0.987482702,0.994882494,TNFRSF1B
ENSG00000028203,660,0.086810989,9.17E-02,6.81E-01,646,0.059240867,4.11E-01,6.85E-01,VEZT
ENSG00000028277,20,0.10409219,0.441302807,0.900553078,21,0.030667318,8.37E-01,9.38E-01,POU2F2
ENSG00000028310,244,-0.091029484,0.161382525,0.757931547,254,-0.093490412,1.91E-01,4.56E-01,BRD9
ENSG00000028528,1883,0.058242588,0.088663666,0.675931834,1839,-0.006172267,0.884849341,0.957010445,SNX1
ENSG00000028839,176,0.052927639,0.477405556,0.908171477,184,0.066705906,0.376332038,0.655822033,TBPL1
ENSG00000029153,53,0.389911192,0.003348248,0.235765683,65,0.767483144,1.68E-08,1.99E-06,ARNTL2
ENSG00000029363,1105,-0.031235978,7.03E-01,0.955364103,1120,-0.034129666,0.725875182,0.887148524,BCLAF1
ENSG00000029364,2061,0.028375043,0.514082156,0.919344137,2040,0.002355454,9.69E-01,0.988047083,SLC39A9
ENSG00000029534,3,0.170419123,0.503207882,0.91561983,4,0.51671079,0.102119742,0.313211132,ANK1
ENSG00000029639,230,0.055369946,0.351847618,0.868828019,226,-0.100369742,0.154477979,0.403363612,TFB1M
